ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price
MO2606,C,5200,99,158,16,2855.8,-47.4,2821.2,1,2899.8,1,8335.908
MO2606,C,5400,99,91,0,2752.6,46.6,2614.6,1,2691.0,1,8335.908
MO2606,C,5600,99,197,3,2431.0,-78.4,2441.2,1,2513.2,1,8335.908
MO2606,C,5800,99,112,2,2328.6,15.0,2225.0,1,2324.6,1,8335.908
MO2606,C,6000,99,288,2,2134.8,8.4,2053.0,1,2105.8,1,8335.908
MO2606,C,6200,99,356,6,1839.0,-92.2,1862.8,1,1915.2,1,8335.908
MO2606,C,6400,99,588,8,1695.0,-51.4,1675.8,1,1741.0,1,8335.908
MO2606,C,6600,99,538,2,1500.0,-60.0,1490.4,1,1540.4,1,8335.908
MO2606,C,6800,99,608,11,1285.0,-87.6,1299.4,1,1358.0,1,8335.908
MO2606,C,7000,99,1456,41,1163.6,-28.0,1130.4,1,1188.2,1,8335.908
MO2606,C,7200,99,1251,13,978.6,-43.6,964.8,1,1007.2,1,8335.908
MO2606,C,7400,99,1414,28,830.2,-33.6,805.4,1,849.2,2,8335.908
MO2606,C,7600,99,1103,66,671.4,-34.6,660.4,1,703.8,1,8335.908
MO2606,C,7800,99,1387,329,550.4,-20.8,529.6,1,572.8,1,8335.908
MO2606,C,8000,99,2911,390,441.6,-11.4,428.4,2,447.6,1,8335.908
MO2606,C,8200,99,2779,242,342.0,-16.8,331.6,1,346.4,1,8335.908
MO2606,C,8400,99,3315,393,261.2,-11.2,259.2,1,266.4,1,8335.908
MO2606,C,8600,99,3934,578,201.4,-8.8,199.6,1,199.8,1,8335.908
MO2606,C,8800,99,1801,255,149.4,-8.6,144.8,1,157.0,2,8335.908
MO2606,C,9000,99,2251,503,113.4,-7.4,109.6,1,111.8,1,8335.908
MO2606,C,9200,99,2320,331,86.0,-8.2,84.2,1,89.6,2,8335.908
MO2606,C,9400,99,1950,381,67.4,-7.6,66.0,1,68.8,1,8335.908
MO2606,C,9600,99,670,607,52.2,-7.2,52.0,2,52.8,2,8335.908
MO2606,P,5200,99,2208,505,16.2,-0.2,15.8,3,16.6,1,8335.908
MO2606,P,5400,99,891,187,18.8,-0.2,18.4,3,18.6,1,8335.908
MO2606,P,5600,99,1280,151,23.8,1.8,21.6,1,23.4,1,8335.908
MO2606,P,5800,99,868,123,27.6,1.8,25.4,1,28.2,1,8335.908
MO2606,P,6000,99,880,193,31.4,0.4,32.0,1,34.0,1,8335.908
MO2606,P,6200,99,871,177,38.2,0.4,38.6,1,40.6,2,8335.908
MO2606,P,6400,99,1232,325,48.0,2.2,47.8,2,50.2,1,8335.908
MO2606,P,6600,99,1470,299,60.0,3.0,57.8,2,64.2,2,8335.908
MO2606,P,6800,99,1767,155,78.8,7.0,77.8,1,80.6,2,8335.908
MO2606,P,7000,99,2231,299,101.4,8.4,100.0,2,102.4,2,8335.908
MO2606,P,7200,99,2207,240,127.6,11.0,122.6,1,134.6,1,8335.908
MO2606,P,7400,99,2194,225,170.6,17.4,163.6,2,169.2,1,8335.908
MO2606,P,7600,99,1625,335,224.0,24.0,216.8,1,228.6,1,8335.908
MO2606,P,7800,99,1459,407,290.4,22.6,280.6,1,301.4,1,8335.908
MO2606,P,8000,99,1834,330,377.0,28.6,366.2,1,374.8,1,8335.908
MO2606,P,8200,99,1498,219,479.0,33.0,469.4,1,485.4,1,8335.908
MO2606,P,8400,99,1044,79,600.0,34.6,577.0,1,620.0,1,8335.908
MO2606,P,8600,99,1192,22,742.4,39.8,716.0,1,758.8,1,8335.908
MO2606,P,8800,99,649,9,895.4,55.2,866.0,1,909.2,1,8335.908
MO2606,P,9000,99,212,6,1062.8,48.0,1026.8,1,1070.8,1,8335.908
MO2606,P,9200,99,246,2,1236.0,58.6,1189.0,1,1252.0,1,8335.908
MO2606,P,9400,99,88,0,1346.0,-21.6,1372.2,1,1428.6,1,8335.908
MO2606,P,9600,99,20,4,1596.0,58.4,1549.0,1,1608.2,1,8335.908
