合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,113793,34598,79195,73.12,73367,42380,30987,2026-07-14
159915,创业板ETF易方达,2824677,1555549,1269128,77.82,1969523,1107612,861911,2026-07-14
159919,沪深300ETF嘉实,213089,100514,112575,56.07,242457,155349,87108,2026-07-14
159922,中证500ETF嘉实,402538,181198,221340,52.75,360757,236170,124587,2026-07-14
