合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,96,57644,1475849,839221,636628,75.86,1671071,1039607,631464,2026-07-14
510300,沪深300ETF华泰柏瑞,102,106109,1710839,910842,799997,87.83,1280729,738331,542398,2026-07-14
510500,中证500ETF南方,114,403598,2728825,1193983,1534842,128.55,1452828,767673,685155,2026-07-14
588000,科创50ETF华夏,184,270968,4612207,1953382,2658825,136.11,2732567,1295874,1436693,2026-07-14
588080,科创50ETF易方达,174,41305,810631,333212,477419,143.28,532208,249294,282914,2026-07-14
