合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,120,32686,900326,523489,376837,71.99,1624242,1032779,591463,2026-05-22
510300,沪深300ETF华泰柏瑞,136,65214,1255372,645541,609831,94.47,1297937,709491,588446,2026-05-22
510500,中证500ETF南方,144,266443,2342713,1158203,1184510,102.27,1506128,733451,772677,2026-05-22
588000,科创50ETF华夏,168,145145,3205095,1537000,1668095,108.53,2614683,1118187,1496496,2026-05-22
588080,科创50ETF易方达,154,20748,499351,254074,245277,96.54,552268,233986,318282,2026-05-22
