合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,96,65277,1447555,752053,695502,92.48,1684324,1058779,625545,2026-07-13
510300,沪深300ETF华泰柏瑞,100,102561,1531745,745562,786183,105.45,1306433,775865,530568,2026-07-13
510500,中证500ETF南方,112,346337,2393901,952824,1441077,151.24,1386440,714975,671465,2026-07-13
588000,科创50ETF华夏,184,271900,4175712,1802996,2372716,131.6,2656787,1215164,1441623,2026-07-13
588080,科创50ETF易方达,174,41547,745958,303845,442113,145.51,508523,230408,278115,2026-07-13
