合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,80653,21319,59334,72.1,69696,40497,29199,2026-07-16
159915,创业板ETF易方达,2779308,1587073,1192235,76.14,2011247,1141876,869371,2026-07-16
159919,沪深300ETF嘉实,171054,70823,100231,54.99,253963,163855,90108,2026-07-16
159922,中证500ETF嘉实,311363,145708,165655,54.47,376403,243680,132723,2026-07-16
