合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,96,60275,1593726,886360,707366,79.81,1696555,1059913,636642,2026-07-16
510300,沪深300ETF华泰柏瑞,102,86521,1424128,806116,618012,76.67,1338337,791399,546938,2026-07-16
510500,中证500ETF南方,186,313361,2335048,966689,1368359,141.55,1525060,828521,696539,2026-07-16
588000,科创50ETF华夏,186,247980,4918347,1835366,3082981,167.98,2839081,1466745,1372336,2026-07-16
588080,科创50ETF易方达,178,36795,956897,324241,632656,195.12,571845,285497,286348,2026-07-16
